Hour,Wind Generation,Solar Generation
17.0,11.781300241762477,26.403888000000002
18.0,10.343794111467849,0.49495600000000006
19.0,9.625041046320536,0.00238
20.0,13.96880957047169,0.015372
21.0,23.656350883326777,0.022708000000000002
22.0,0.0,0.025088000000000003
23.0,0.0,0.027468000000000003
0.0,0.0,0.024444000000000004
1.0,24.46885434827591,0.02856
2.0,10.468794644536947,0.023156000000000003
3.0,20.593837823133875,0.017304
4.0,0.0,0.020776000000000003
5.0,20.656338089668424,0.018816
6.0,16.250069298982723,0.014056
7.0,16.000068232844527,0.05255600000000001
8.0,11.937550908098851,7.353584
9.0,6.937529585334932,42.456568
10.0,3.687515725538387,71.365336
11.0,0.0,130.250288
12.0,0.0,119.909076
13.0,0.0,150.780168
14.0,0.0,125.41239200000003
15.0,0.0,70.836276
16.0,0.0,44.248763999999994
17.0,0.0,27.45722
18.0,1.7812575962346446,0.28344400000000003
19.0,4.750020256625718,0.012320000000000001
20.0,4.156267724547505,0.020776000000000003
21.0,7.1875306514731285,0.020776000000000003
22.0,5.125021855833013,0.020132000000000004
23.0,4.843770656427544,0.020552000000000004
0.0,12.375052773840691,0.019908000000000002
1.0,14.437561569480808,0.021840000000000002
2.0,10.68754557740787,0.021868000000000002
3.0,8.562536515233207,0.0091
4.0,9.343789846915067,0.015372
5.0,9.84379197919146,0.021644
6.0,12.343802640573418,0.019908000000000002
7.0,14.437561569480808,0.35338800000000004
8.0,14.968813835024473,14.571844
9.0,13.125055972255279,59.557148
10.0,11.625049575426102,101.655456
11.0,0.0,134.733676
12.0,3.4375146594001906,123.95983600000001
13.0,8.656286915035027,163.09104000000002
14.0,0.0,145.644632
15.0,4.000017058211133,103.08592
16.0,7.2500309180076785,35.544067999999996
17.0,4.312518390883877,21.247296000000002
18.0,5.625023988109405,0.24752
19.0,7.875033583353166,0.001288
20.0,6.718778652464012,0.009744
21.0,6.187526386920347,0.02422
22.0,4.375018657418427,0.017079999999999998
23.0,2.2500095952437627,0.025088000000000003
0.0,1.9687583958382915,0.020552000000000004
1.0,1.3750058637600766,0.014056
2.0,0.0,0.027468000000000003
3.0,0.0,0.022064
4.0,0.0,0.022288000000000002
5.0,0.0,0.019264
6.0,0.0,0.005628
7.0,0.0,0.09043999999999999
8.0,0.0,5.41996
9.0,0.0,50.958936
10.0,0.0,63.29646400000001
11.0,6.875029318800384,79.744392
12.0,7.437531717611324,114.01166000000002
13.0,0.687502931880039,124.461792
14.0,0.0,94.63518400000001
15.0,0.0,50.481508000000005
16.0,1.5625066633637237,23.104284
17.0,6.000025587316699,6.518932
18.0,15.125064501360844,0.180264
19.0,15.625066633637235,0.007783999999999999
20.0,14.093810103540788,0.008008000000000001
21.0,12.21880210750432,0.00714
22.0,11.437548775822457,0.004116
23.0,9.531290646518713,0.008232
0.0,5.0000213227639145,0.009744
1.0,3.1250133267274474,0.00952
2.0,1.8750079960364687,0.011480000000000002
3.0,0.0,0.012320000000000001
4.0,0.0,0.016016000000000002
5.0,0.0,0.013636000000000002
6.0,0.8125034649491356,0.015148000000000003
7.0,2.0000085291055667,0.38575600000000004
8.0,2.375010128312859,17.88318
9.0,1.8125077295019196,67.460848
10.0,0.312501332672745,87.293332
11.0,0.0,76.118392
12.0,0.0,54.53005600000001
13.0,0.0,78.07002
14.0,0.0,71.10361999999999
15.0,0.0,35.822276
16.0,0.0,17.842328000000002
17.0,0.0,7.57344
18.0,0.562502398810941,0.23872800000000002
19.0,0.62500266534549,0.008232
20.0,0.0,0.011676000000000002
21.0,0.0,0.008652
22.0,0.0,0.008876
23.0,0.0,0.008652
0.0,0.0,0.010388000000000001
1.0,0.0,0.008876
2.0,0.0,0.009296
3.0,0.0,0.00672
4.0,0.0,0.008008000000000001
5.0,0.0,0.010164000000000001
6.0,0.0,0.006495999999999999
7.0,0.0,0.14406
8.0,0.0,8.127336
9.0,0.0,48.338164000000006
10.0,0.0,80.25015600000002
11.0,0.0,59.486336
12.0,1.3125055972255277,131.83951199999998
13.0,0.0,166.295164
14.0,0.7500031984145881,143.698016
15.0,2.6562613277183305,108.25197600000001
16.0,4.7812703898929945,59.322228
17.0,5.343772788703935,14.267008000000002
18.0,1.7812575962346446,0.634256
19.0,4.250018124349329,0.00672
20.0,11.000046910080613,0.011900000000000003
21.0,5.468773321773033,0.016436000000000003
22.0,1.3125055972255277,0.016016000000000002
23.0,0.0,0.013636000000000002
0.0,0.0,0.012544000000000001
1.0,0.0,0.014504
2.0,0.0,0.012320000000000001
3.0,0.0,0.014504
4.0,0.0,0.011256
5.0,0.0,0.010808000000000002
6.0,0.0,0.014504
7.0,0.0,0.627816
8.0,0.0,11.158532000000001
9.0,0.0,40.319132
10.0,0.562502398810941,98.433272
11.0,9.312539713647794,151.551932
12.0,13.250056505324377,159.94902000000002
13.0,17.312573830070054,177.442916
14.0,18.15632742828647,152.75565199999997
15.0,18.062577028484643,94.344964
16.0,18.343828227890114,60.90333199999999
17.0,18.15632742828647,18.084528000000002
18.0,15.843817566508157,0.43344000000000005
19.0,13.00005543918618,0.00518
20.0,11.375048509287907,0.008652
21.0,12.906305039384357,0.009296
22.0,11.8750506415643,0.012991999999999998
23.0,10.312543978200576,0.010164000000000001
0.0,8.375035715629558,0.01428
1.0,5.7812746544457765,0.020552000000000004
2.0,5.7812746544457765,0.010808000000000002
3.0,7.3437813178095,0.01428
4.0,6.562527986127638,0.016884
5.0,7.3437813178095,0.021
6.0,9.093788780776872,0.023156000000000003
7.0,11.937550908098851,0.37528400000000006
8.0,14.937563701757199,14.221704
9.0,17.500074629673705,39.979968
10.0,20.281336490461133,80.18421600000002
11.0,22.625096485506717,118.67447200000001
12.0,24.625105014612288,134.400084
13.0,20.000085291055665,118.54001600000001
14.0,21.18759035521209,80.98876800000001
15.0,20.687588222935698,78.756356
16.0,20.375086890262956,66.69362
17.0,20.000085291055665,22.229732000000002
18.0,19.2188319593738,0.29581999999999997
19.0,18.406328494424667,0.00714
20.0,18.093827161751918,0.004536
21.0,16.12506876591363,0.0036680000000000003
22.0,14.062559970273513,0.012124000000000001
23.0,11.59379944215883,0.010612000000000002
0.0,9.78129171265691,0.016436000000000003
1.0,7.2500309180076785,0.015567999999999999
2.0,5.031271456031192,0.015372
3.0,6.84377918553311,0.017528000000000002
4.0,6.562527986127638,0.015792
5.0,7.718782917016794,0.010388000000000001
