Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 04/24  04:00:00,0.574381998753,5.19373622303,0.0,4.85307843494,0.129943467846,0.129943467846,0.129943467846,0.0537062930097,0.0111273393395,0.0738992009315,0.290357697626,0.320656844313
 04/24  05:00:00,0.626341223466,5.51429838729,0.0,4.92590629853,0.131893468299,0.131893468299,0.131893468299,0.0570629363228,0.01182279787,0.0861981667443,0.324015854229,0.566072643008
 04/24  06:00:00,0.769388802747,5.82694949671,0.0,4.77695367083,0.127905191323,0.127905191323,0.127905191323,0.0939859852514,0.0194728474072,0.138308322259,0.374368456507,1.02420790115
 04/24  07:00:00,0.972727404093,5.65712861134,0.0,4.47914862871,0.119931320627,0.119931320627,0.119931320627,0.174545479797,0.0361638492902,0.213944220876,0.397794533502,1.15057838052
 04/24  08:00:00,0.90882408207,5.32374027119,0.0,4.18297628356,0.112001166165,0.112001166165,0.112001166165,0.140979046666,0.0292092639846,0.27497430448,0.336312300775,1.11759751581
 04/24  09:00:00,0.817521930965,4.72354103808,0.0,3.68698884417,0.0987208681546,0.0987208681546,0.0987208681546,0.0671328662621,0.0139091734617,0.336182059337,0.28622896375,1.01683565305
 04/24  10:00:00,0.818318204087,4.41937631395,0.0,3.5017520297,0.0937610649353,0.0937610649353,0.0937610649353,0.0537062930097,0.0111273393395,0.351414911732,0.29296059507,0.897444042987
 04/24  11:00:00,0.811390387354,3.48369406638,0.0,2.67272661525,0.0715635178051,0.0715635178051,0.0715635178051,0.0537062930097,0.0111273393395,0.366594887045,0.293050350155,0.790781027194
 04/24  12:00:00,0.777081676128,2.66525429142,0.0,1.93777679624,0.0518848891873,0.0518848891873,0.0518848891873,0.0537062930097,0.0111273393395,0.356901334072,0.288113820519,0.707631118202
 04/24  13:00:00,0.74348588201,2.19990353782,0.0,1.52113184103,0.040729023675,0.040729023675,0.040729023675,0.0537062930097,0.0111273393395,0.324498591112,0.298076634874,0.658239043226
 04/24  14:00:00,0.727599428764,1.86807937191,0.0,1.23721980294,0.033127144726,0.033127144726,0.033127144726,0.0537062930097,0.0111273393395,0.299429816056,0.314860835633,0.609170755753
 04/24  15:00:00,0.750901923475,1.77510375437,0.0,1.13679555501,0.0304382380442,0.0304382380442,0.0304382380442,0.0537062930097,0.0111273393395,0.307918976015,0.332363077067,0.615413765102
 04/24  16:00:00,0.858773648688,1.7180356585,0.0,1.01633668848,0.0272128949841,0.0272128949841,0.0272128949841,0.0570629363228,0.01182279787,0.354199750391,0.39312726912,0.674618866857
 04/24  17:00:00,1.0586316793,2.11453017655,0.0,1.28048252815,0.0342855246323,0.0342855246323,0.0342855246323,0.0772028030804,0.0159955476282,0.438213000532,0.477586803422,0.80114965093
 04/24  18:00:00,1.15127769018,1.71337564432,0.0,0.759697063007,0.0203412477673,0.0203412477673,0.0203412477673,0.140979046666,0.0292092639846,0.396885009915,0.518515121851,0.91796128543
 04/24  19:00:00,1.228079699,1.69100966959,0.0,0.717215318712,0.0192037789941,0.0192037789941,0.0192037789941,0.278601401867,0.0577230737143,0.321993876894,0.535209567526,0.936927078008
 04/24  20:00:00,1.43255177758,1.90388811744,0.0,0.998126048789,0.0267252965031,0.0267252965031,0.0267252965031,0.45650350434,0.0945823772594,0.285783239672,0.553609359802,0.867627348031
 04/24  21:00:00,1.45893139198,2.22748671092,0.0,1.40700249519,0.0376731565218,0.0376731565218,0.0376731565218,0.493426560148,0.102232431072,0.269566616575,0.540684627666,0.783239799878
 04/24  22:00:00,1.19580355844,2.51026839594,0.0,1.8295028757,0.0489858038128,0.0489858038128,0.0489858038128,0.369230764442,0.0765004526143,0.217845283247,0.46789325432,0.648535251334
 04/24  23:00:00,0.940159158223,2.86716261167,0.0,2.33624488343,0.0625540604711,0.0625540604711,0.0625540604711,0.255104905554,0.0528548654256,0.147706795011,0.406590531761,0.502910224278
 04/24  24:00:00,0.684728243321,3.24040440709,0.0,2.86871708307,0.0768112551734,0.0768112551734,0.0768112551734,0.130909109848,0.0271228869677,0.0982246905575,0.336312300775,0.348520852196
 04/25  01:00:00,0.594501505233,3.60226470494,0.0,3.30277117302,0.0884332584927,0.0884332584927,0.0884332584927,0.0805594257568,0.0166910018831,0.083814778355,0.309655040745,0.27816331368
 04/25  02:00:00,0.554521956104,3.89263294099,0.0,3.61256251942,0.096728068148,0.096728068148,0.096728068148,0.0537062930097,0.0111273393395,0.0715474182325,0.306064837374,0.258987510204
 04/25  03:00:00,0.548746765791,4.12214270519,0.0,3.83681384575,0.102732503354,0.102732503354,0.102732503354,0.0537062930097,0.0111273393395,0.0640760367584,0.301756593329,0.264542716327
