Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 02/08  14:00:00,0.839553040937,3.31661560116,0.0,2.62054415573,0.0701663077989,0.0701663077989,0.0701663077989,0.0778515511019,0.0161299608809,0.31775556627,0.342301654885,0.672492404093
 02/08  15:00:00,0.838645948339,3.2355330552,0.0,2.58876170499,0.0693153176654,0.0693153176654,0.0693153176654,0.0827172644472,0.0171380816544,0.292551191427,0.361576093145,0.621864612177
 02/08  16:00:00,0.89018579443,3.37768620088,0.0,2.72317725781,0.0729143575944,0.0729143575944,0.0729143575944,0.0973144732719,0.0201624582272,0.302771399031,0.381675106305,0.628217708481
 02/08  17:00:00,1.07004575057,3.24239449283,0.0,2.52209555469,0.0675302999957,0.0675302999957,0.0675302999957,0.150837388859,0.0312518152405,0.353623489359,0.45145475712,0.689201015516
 02/08  18:00:00,1.45230318085,4.2601643303,0.0,3.40295784033,0.0911158038414,0.0911158038414,0.0911158038414,0.291943351027,0.0604873746817,0.444963271704,0.548445379597,0.819427483972
 02/08  19:00:00,1.71388963842,3.59172395959,0.0,2.61117954018,0.0699155657935,0.0699155657935,0.0699155657935,0.501169368817,0.103836653457,0.398173901519,0.595446148832,0.939527821459
 02/08  20:00:00,1.78497577556,3.40732179705,0.0,2.40606345255,0.0644234856437,0.0644234856437,0.0644234856437,0.642275330985,0.133072212898,0.315239230802,0.61461751523,0.958921149833
 02/08  21:00:00,1.72220837642,3.65259668636,0.0,2.72110142427,0.0728587761704,0.0728587761704,0.0728587761704,0.598483842089,0.123999111684,0.275771399459,0.635747247013,0.887702571056
 02/08  22:00:00,1.57471452806,3.87215739149,0.0,3.02847267187,0.0810887865371,0.0810887865371,0.0810887865371,0.496303655472,0.102828532683,0.258240654531,0.620904898834,0.800914426029
 02/08  23:00:00,1.29728112593,4.15087237305,0.0,3.45180343373,0.0924236676809,0.0924236676809,0.0924236676809,0.369794902129,0.0766173355626,0.205783602099,0.537313618463,0.662056731412
 02/08  24:00:00,1.03387836078,4.44581976616,0.0,3.90175070007,0.104471218307,0.104471218307,0.104471218307,0.257883288821,0.0534305150148,0.135829802162,0.466915536473,0.511906146113
 02/09  01:00:00,0.762287496164,4.70634324038,0.0,4.32687207749,0.115854044028,0.115854044028,0.115854044028,0.131374466689,0.0272193178942,0.0862813993051,0.386210268249,0.352867529085
 02/09  02:00:00,0.663554211503,5.02848189837,0.0,4.72350064342,0.126473961261,0.126473961261,0.126473961261,0.0778515511019,0.0161299608809,0.07215281313,0.355597925129,0.28048631589
 02/09  03:00:00,0.628296424479,5.41015029079,0.0,5.12520861361,0.137229881942,0.137229881942,0.137229881942,0.0535229499812,0.0110893513124,0.0596311906089,0.351475050635,0.260730737424
 02/09  04:00:00,0.621487313525,5.61122260036,0.0,5.32091274586,0.14246995254,0.14246995254,0.14246995254,0.0535229499812,0.0110893513124,0.0525294584498,0.346527601241,0.266439713888
 02/09  05:00:00,0.620166363554,5.71396325228,0.0,5.36674704108,0.143697187449,0.143697187449,0.143697187449,0.0535229499812,0.0110893513124,0.06307140009,0.333437474722,0.324247768345
